x,y
4139191.85045,20684094.2453
4142950.95079,20684094.2453
4146710.05112,20684094.2453
4150469.15145,20684094.2453
4154228.25178,20684094.2453
4157987.35212,20684094.2453
4161746.45245,20684094.2453
4165505.55278,20684094.2453
4169264.65311,20684094.2453
4173023.75344,20684094.2453
4176782.85378,20684094.2453
4180541.95411,20684094.2453
4184301.05444,20684094.2453
4188060.15477,20684094.2453
4191819.25511,20684094.2453
4195578.35544,20684094.2453
4199337.45577,20684094.2453
4203096.5561,20684094.2453
4206855.65643,20684094.2453
4210614.75677,20684094.2453
4214373.8571,20684094.2453
4218132.95743,20684094.2453
4221892.05776,20684094.2453
4225651.15809,20684094.2453
4229410.25843,20684094.2453
4233169.35876,20684094.2453
4236928.45909,20684094.2453
4240687.55942,20684094.2453
4244446.65976,20684094.2453
4248205.76009,20684094.2453
4251964.86042,20684094.2453
4255723.96075,20684094.2453
4259483.06108,20684094.2453
4263242.16142,20684094.2453
4267001.26175,20684094.2453
4270760.36208,20684094.2453
4274519.46241,20684094.2453
4278278.56275,20684094.2453
4282037.66308,20684094.2453
4285796.76341,20684094.2453
4289555.86374,20684094.2453
4293314.96407,20684094.2453
4297074.06441,20684094.2453
4300833.16474,20684094.2453
4304592.26507,20684094.2453
4308351.3654,20684094.2453
4312110.46573,20684094.2453
4315869.56607,20684094.2453
4319628.6664,20684094.2453
4323387.76673,20684094.2453
4327146.86706,20684094.2453
4330905.9674,20684094.2453
4334665.06773,20684094.2453
4338424.16806,20684094.2453
4342183.26839,20684094.2453
4345942.36872,20684094.2453
4349701.46906,20684094.2453
4353460.56939,20684094.2453
4357219.66972,20684094.2453
4360978.77005,20684094.2453
4364737.87039,20684094.2453
4368496.97072,20684094.2453
4372256.07105,20684094.2453
4376015.17138,20684094.2453
4379774.27171,20684094.2453
4383533.37205,20684094.2453
4387292.47238,20684094.2453
4391051.57271,20684094.2453
4394810.67304,20684094.2453
4398569.77337,20684094.2453
4402328.87371,20684094.2453
4406087.97404,20684094.2453
4409847.07437,20684094.2453
4413606.1747,20684094.2453
4417365.27504,20684094.2453
4421124.37537,20684094.2453
4424883.4757,20684094.2453
4428642.57603,20684094.2453
4432401.67636,20684094.2453
4436160.7767,20684094.2453
4439919.87703,20684094.2453
4443678.97736,20684094.2453
4447438.07769,20684094.2453
4451197.17803,20684094.2453
4454956.27836,20684094.2453
4458715.37869,20684094.2453
4462474.47902,20684094.2453
4466233.57935,20684094.2453
4469992.67969,20684094.2453
4473751.78002,20684094.2453
4477510.88035,20684094.2453
4481269.98068,20684094.2453
4485029.08102,20684094.2453
4488788.18135,20684094.2453
4492547.28168,20684094.2453
4496306.38201,20684094.2453
4500065.48234,20684094.2453
4503824.58268,20684094.2453
4507583.68301,20684094.2453
4511342.78334,20684094.2453
4515101.88367,20684094.2453
4518860.984,20684094.2453
4522620.08434,20684094.2453
4526379.18467,20684094.2453
4530138.285,20684094.2453
4533897.38533,20684094.2453
4537656.48567,20684094.2453
4541415.586,20684094.2453
4545174.68633,20684094.2453
4548933.78666,20684094.2453
4552692.88699,20684094.2453
4556451.98733,20684094.2453
4560211.08766,20684094.2453
4563970.18799,20684094.2453
4567729.28832,20684094.2453
4571488.38866,20684094.2453
4575247.48899,20684094.2453
4579006.58932,20684094.2453
4582765.68965,20684094.2453
4586524.78998,20684094.2453
4590283.89032,20684094.2453
4594042.99065,20684094.2453
4597802.09098,20684094.2453
4601561.19131,20684094.2453
4605320.29164,20684094.2453
4609079.39198,20684094.2453
4612838.49231,20684094.2453
4616597.59264,20684094.2453
4620356.69297,20684094.2453
4624115.79331,20684094.2453
4627874.89364,20684094.2453
4631633.99397,20684094.2453
4000105.13816,20680335.1449
4003864.2385,20680335.1449
4007623.33883,20680335.1449
4011382.43916,20680335.1449
4015141.53949,20680335.1449
4018900.63983,20680335.1449
4022659.74016,20680335.1449
4026418.84049,20680335.1449
4030177.94082,20680335.1449
4033937.04115,20680335.1449
4037696.14149,20680335.1449
4041455.24182,20680335.1449
4045214.34215,20680335.1449
4048973.44248,20680335.1449
4052732.54281,20680335.1449
4056491.64315,20680335.1449
4060250.74348,20680335.1449
4064009.84381,20680335.1449
4067768.94414,20680335.1449
4071528.04448,20680335.1449
4075287.14481,20680335.1449
4079046.24514,20680335.1449
4082805.34547,20680335.1449
4086564.4458,20680335.1449
4090323.54614,20680335.1449
4094082.64647,20680335.1449
4097841.7468,20680335.1449
4101600.84713,20680335.1449
4105359.94747,20680335.1449
4109119.0478,20680335.1449
4112878.14813,20680335.1449
4116637.24846,20680335.1449
4120396.34879,20680335.1449
4124155.44913,20680335.1449
4127914.54946,20680335.1449
4131673.64979,20680335.1449
4135432.75012,20680335.1449
4139191.85045,20680335.1449
4142950.95079,20680335.1449
4146710.05112,20680335.1449
4150469.15145,20680335.1449
4154228.25178,20680335.1449
4157987.35212,20680335.1449
4161746.45245,20680335.1449
4165505.55278,20680335.1449
4169264.65311,20680335.1449
4173023.75344,20680335.1449
4176782.85378,20680335.1449
4180541.95411,20680335.1449
4184301.05444,20680335.1449
4188060.15477,20680335.1449
4191819.25511,20680335.1449
4195578.35544,20680335.1449
4199337.45577,20680335.1449
4203096.5561,20680335.1449
4206855.65643,20680335.1449
4210614.75677,20680335.1449
4214373.8571,20680335.1449
4218132.95743,20680335.1449
4221892.05776,20680335.1449
4225651.15809,20680335.1449
4229410.25843,20680335.1449
4233169.35876,20680335.1449
4236928.45909,20680335.1449
4240687.55942,20680335.1449
4244446.65976,20680335.1449
4248205.76009,20680335.1449
4251964.86042,20680335.1449
4255723.96075,20680335.1449
4259483.06108,20680335.1449
4263242.16142,20680335.1449
4267001.26175,20680335.1449
4270760.36208,20680335.1449
4274519.46241,20680335.1449
4278278.56275,20680335.1449
4282037.66308,20680335.1449
4285796.76341,20680335.1449
4289555.86374,20680335.1449
4293314.96407,20680335.1449
4297074.06441,20680335.1449
4300833.16474,20680335.1449
4304592.26507,20680335.1449
4308351.3654,20680335.1449
4312110.46573,20680335.1449
4315869.56607,20680335.1449
4319628.6664,20680335.1449
4323387.76673,20680335.1449
4327146.86706,20680335.1449
4330905.9674,20680335.1449
4334665.06773,20680335.1449
4338424.16806,20680335.1449
4342183.26839,20680335.1449
4345942.36872,20680335.1449
4349701.46906,20680335.1449
4353460.56939,20680335.1449
4357219.66972,20680335.1449
4360978.77005,20680335.1449
4364737.87039,20680335.1449
4368496.97072,20680335.1449
4372256.07105,20680335.1449
4376015.17138,20680335.1449
4379774.27171,20680335.1449
4383533.37205,20680335.1449
4387292.47238,20680335.1449
4391051.57271,20680335.1449
4394810.67304,20680335.1449
4398569.77337,20680335.1449
4402328.87371,20680335.1449
4406087.97404,20680335.1449
4409847.07437,20680335.1449
4413606.1747,20680335.1449
4417365.27504,20680335.1449
4421124.37537,20680335.1449
4424883.4757,20680335.1449
4428642.57603,20680335.1449
4432401.67636,20680335.1449
4436160.7767,20680335.1449
4439919.87703,20680335.1449
4443678.97736,20680335.1449
4447438.07769,20680335.1449
4451197.17803,20680335.1449
4454956.27836,20680335.1449
4458715.37869,20680335.1449
4462474.47902,20680335.1449
4466233.57935,20680335.1449
4469992.67969,20680335.1449
4473751.78002,20680335.1449
4477510.88035,20680335.1449
4481269.98068,20680335.1449
4485029.08102,20680335.1449
4488788.18135,20680335.1449
4492547.28168,20680335.1449
4496306.38201,20680335.1449
4500065.48234,20680335.1449
4503824.58268,20680335.1449
4507583.68301,20680335.1449
4511342.78334,20680335.1449
4515101.88367,20680335.1449
4518860.984,20680335.1449
4522620.08434,20680335.1449
4526379.18467,20680335.1449
4530138.285,20680335.1449
4533897.38533,20680335.1449
4537656.48567,20680335.1449
4541415.586,20680335.1449
4545174.68633,20680335.1449
4548933.78666,20680335.1449
4552692.88699,20680335.1449
4556451.98733,20680335.1449
4560211.08766,20680335.1449
4563970.18799,20680335.1449
4567729.28832,20680335.1449
4571488.38866,20680335.1449
4575247.48899,20680335.1449
4579006.58932,20680335.1449
4582765.68965,20680335.1449
4586524.78998,20680335.1449
4590283.89032,20680335.1449
4594042.99065,20680335.1449
4597802.09098,20680335.1449
4601561.19131,20680335.1449
4605320.29164,20680335.1449
4609079.39198,20680335.1449
4612838.49231,20680335.1449
4616597.59264,20680335.1449
4620356.69297,20680335.1449
4624115.79331,20680335.1449
4627874.89364,20680335.1449
4631633.99397,20680335.1449
4635393.0943,20680335.1449
4639152.19463,20680335.1449
4642911.29497,20680335.1449
4646670.3953,20680335.1449
4000105.13816,20676576.0446
4003864.2385,20676576.0446
4007623.33883,20676576.0446
4011382.43916,20676576.0446
4015141.53949,20676576.0446
4018900.63983,20676576.0446
4022659.74016,20676576.0446
4026418.84049,20676576.0446
4030177.94082,20676576.0446
4033937.04115,20676576.0446
4037696.14149,20676576.0446
4041455.24182,20676576.0446
4045214.34215,20676576.0446
4048973.44248,20676576.0446
4052732.54281,20676576.0446
4056491.64315,20676576.0446
4060250.74348,20676576.0446
4064009.84381,20676576.0446
4067768.94414,20676576.0446
4071528.04448,20676576.0446
4075287.14481,20676576.0446
4079046.24514,20676576.0446
4082805.34547,20676576.0446
4086564.4458,20676576.0446
4090323.54614,20676576.0446
4094082.64647,20676576.0446
4097841.7468,20676576.0446
4101600.84713,20676576.0446
4105359.94747,20676576.0446
4109119.0478,20676576.0446
4112878.14813,20676576.0446
4116637.24846,20676576.0446
4120396.34879,20676576.0446
4124155.44913,20676576.0446
4127914.54946,20676576.0446
4131673.64979,20676576.0446
4135432.75012,20676576.0446
4139191.85045,20676576.0446
4142950.95079,20676576.0446
4146710.05112,20676576.0446
4150469.15145,20676576.0446
4154228.25178,20676576.0446
4157987.35212,20676576.0446
4161746.45245,20676576.0446
4165505.55278,20676576.0446
4169264.65311,20676576.0446
4173023.75344,20676576.0446
4176782.85378,20676576.0446
4180541.95411,20676576.0446
4184301.05444,20676576.0446
4188060.15477,20676576.0446
4191819.25511,20676576.0446
4195578.35544,20676576.0446
4199337.45577,20676576.0446
4203096.5561,20676576.0446
4206855.65643,20676576.0446
4210614.75677,20676576.0446
4214373.8571,20676576.0446
4218132.95743,20676576.0446
4221892.05776,20676576.0446
4225651.15809,20676576.0446
4229410.25843,20676576.0446
4233169.35876,20676576.0446
4236928.45909,20676576.0446
4240687.55942,20676576.0446
4244446.65976,20676576.0446
4248205.76009,20676576.0446
4251964.86042,20676576.0446
4255723.96075,20676576.0446
4259483.06108,20676576.0446
4263242.16142,20676576.0446
4267001.26175,20676576.0446
4270760.36208,20676576.0446
4274519.46241,20676576.0446
4278278.56275,20676576.0446
4282037.66308,20676576.0446
4285796.76341,20676576.0446
4289555.86374,20676576.0446
4293314.96407,20676576.0446
4297074.06441,20676576.0446
4300833.16474,20676576.0446
4304592.26507,20676576.0446
4308351.3654,20676576.0446
4312110.46573,20676576.0446
4315869.56607,20676576.0446
4319628.6664,20676576.0446
4323387.76673,20676576.0446
4327146.86706,20676576.0446
4330905.9674,20676576.0446
4334665.06773,20676576.0446
4338424.16806,20676576.0446
4342183.26839,20676576.0446
4345942.36872,20676576.0446
4349701.46906,20676576.0446
4353460.56939,20676576.0446
4357219.66972,20676576.0446
4360978.77005,20676576.0446
4364737.87039,20676576.0446
4368496.97072,20676576.0446
4372256.07105,20676576.0446
4376015.17138,20676576.0446
4379774.27171,20676576.0446
4383533.37205,20676576.0446
4387292.47238,20676576.0446
4391051.57271,20676576.0446
4394810.67304,20676576.0446
4398569.77337,20676576.0446
4402328.87371,20676576.0446
4406087.97404,20676576.0446
4409847.07437,20676576.0446
4413606.1747,20676576.0446
4417365.27504,20676576.0446
4421124.37537,20676576.0446
4424883.4757,20676576.0446
4428642.57603,20676576.0446
4432401.67636,20676576.0446
4436160.7767,20676576.0446
4439919.87703,20676576.0446
4443678.97736,20676576.0446
4447438.07769,20676576.0446
4451197.17803,20676576.0446
4454956.27836,20676576.0446
4458715.37869,20676576.0446
4462474.47902,20676576.0446
4466233.57935,20676576.0446
4469992.67969,20676576.0446
4473751.78002,20676576.0446
4477510.88035,20676576.0446
4481269.98068,20676576.0446
4485029.08102,20676576.0446
4488788.18135,20676576.0446
4492547.28168,20676576.0446
4496306.38201,20676576.0446
4500065.48234,20676576.0446
4503824.58268,20676576.0446
4507583.68301,20676576.0446
4511342.78334,20676576.0446
4515101.88367,20676576.0446
4518860.984,20676576.0446
4522620.08434,20676576.0446
4526379.18467,20676576.0446
4530138.285,20676576.0446
4533897.38533,20676576.0446
4537656.48567,20676576.0446
4541415.586,20676576.0446
4545174.68633,20676576.0446
4548933.78666,20676576.0446
4552692.88699,20676576.0446
4556451.98733,20676576.0446
4560211.08766,20676576.0446
4563970.18799,20676576.0446
4567729.28832,20676576.0446
4571488.38866,20676576.0446
4575247.48899,20676576.0446
4579006.58932,20676576.0446
4582765.68965,20676576.0446
4586524.78998,20676576.0446
4590283.89032,20676576.0446
4594042.99065,20676576.0446
4597802.09098,20676576.0446
4601561.19131,20676576.0446
4605320.29164,20676576.0446
4609079.39198,20676576.0446
4612838.49231,20676576.0446
4616597.59264,20676576.0446
4620356.69297,20676576.0446
4624115.79331,20676576.0446
4627874.89364,20676576.0446
4631633.99397,20676576.0446
4635393.0943,20676576.0446
4639152.19463,20676576.0446
4642911.29497,20676576.0446
4646670.3953,20676576.0446
4000105.13816,20672816.9443
4003864.2385,20672816.9443
4007623.33883,20672816.9443
4011382.43916,20672816.9443
4015141.53949,20672816.9443
4018900.63983,20672816.9443
4022659.74016,20672816.9443
4026418.84049,20672816.9443
4030177.94082,20672816.9443
4033937.04115,20672816.9443
4037696.14149,20672816.9443
4041455.24182,20672816.9443
4045214.34215,20672816.9443
4048973.44248,20672816.9443
4052732.54281,20672816.9443
4056491.64315,20672816.9443
4060250.74348,20672816.9443
4064009.84381,20672816.9443
4067768.94414,20672816.9443
4071528.04448,20672816.9443
4075287.14481,20672816.9443
4079046.24514,20672816.9443
4082805.34547,20672816.9443
4086564.4458,20672816.9443
4090323.54614,20672816.9443
4094082.64647,20672816.9443
4097841.7468,20672816.9443
4101600.84713,20672816.9443
4105359.94747,20672816.9443
4109119.0478,20672816.9443
4112878.14813,20672816.9443
4116637.24846,20672816.9443
4120396.34879,20672816.9443
4124155.44913,20672816.9443
4127914.54946,20672816.9443
4131673.64979,20672816.9443
4135432.75012,20672816.9443
4139191.85045,20672816.9443
4142950.95079,20672816.9443
4146710.05112,20672816.9443
4150469.15145,20672816.9443
4154228.25178,20672816.9443
4157987.35212,20672816.9443
4161746.45245,20672816.9443
4165505.55278,20672816.9443
4169264.65311,20672816.9443
4173023.75344,20672816.9443
4176782.85378,20672816.9443
4180541.95411,20672816.9443
4184301.05444,20672816.9443
4188060.15477,20672816.9443
4191819.25511,20672816.9443
4195578.35544,20672816.9443
4199337.45577,20672816.9443
4203096.5561,20672816.9443
4206855.65643,20672816.9443
4210614.75677,20672816.9443
4214373.8571,20672816.9443
4218132.95743,20672816.9443
4221892.05776,20672816.9443
4225651.15809,20672816.9443
4229410.25843,20672816.9443
4233169.35876,20672816.9443
4236928.45909,20672816.9443
4240687.55942,20672816.9443
4244446.65976,20672816.9443
4248205.76009,20672816.9443
4251964.86042,20672816.9443
4255723.96075,20672816.9443
4259483.06108,20672816.9443
4263242.16142,20672816.9443
4267001.26175,20672816.9443
4270760.36208,20672816.9443
4274519.46241,20672816.9443
4278278.56275,20672816.9443
4282037.66308,20672816.9443
4285796.76341,20672816.9443
4289555.86374,20672816.9443
4293314.96407,20672816.9443
4297074.06441,20672816.9443
4300833.16474,20672816.9443
4304592.26507,20672816.9443
4308351.3654,20672816.9443
4312110.46573,20672816.9443
4315869.56607,20672816.9443
4319628.6664,20672816.9443
4323387.76673,20672816.9443
4327146.86706,20672816.9443
4330905.9674,20672816.9443
4334665.06773,20672816.9443
4338424.16806,20672816.9443
4342183.26839,20672816.9443
4345942.36872,20672816.9443
4349701.46906,20672816.9443
4353460.56939,20672816.9443
4357219.66972,20672816.9443
4360978.77005,20672816.9443
4364737.87039,20672816.9443
4368496.97072,20672816.9443
4372256.07105,20672816.9443
4376015.17138,20672816.9443
4379774.27171,20672816.9443
4383533.37205,20672816.9443
4387292.47238,20672816.9443
4391051.57271,20672816.9443
4394810.67304,20672816.9443
4398569.77337,20672816.9443
4402328.87371,20672816.9443
4406087.97404,20672816.9443
4409847.07437,20672816.9443
4413606.1747,20672816.9443
4417365.27504,20672816.9443
4421124.37537,20672816.9443
4424883.4757,20672816.9443
4428642.57603,20672816.9443
4432401.67636,20672816.9443
4436160.7767,20672816.9443
4439919.87703,20672816.9443
4443678.97736,20672816.9443
4447438.07769,20672816.9443
4451197.17803,20672816.9443
4454956.27836,20672816.9443
4458715.37869,20672816.9443
4462474.47902,20672816.9443
4466233.57935,20672816.9443
4469992.67969,20672816.9443
4473751.78002,20672816.9443
4477510.88035,20672816.9443
4481269.98068,20672816.9443
4485029.08102,20672816.9443
4488788.18135,20672816.9443
4492547.28168,20672816.9443
4496306.38201,20672816.9443
4500065.48234,20672816.9443
4503824.58268,20672816.9443
4507583.68301,20672816.9443
4511342.78334,20672816.9443
4515101.88367,20672816.9443
4518860.984,20672816.9443
4522620.08434,20672816.9443
4526379.18467,20672816.9443
4530138.285,20672816.9443
4533897.38533,20672816.9443
4537656.48567,20672816.9443
4541415.586,20672816.9443
4545174.68633,20672816.9443
4548933.78666,20672816.9443
4552692.88699,20672816.9443
4556451.98733,20672816.9443
4560211.08766,20672816.9443
4563970.18799,20672816.9443
4567729.28832,20672816.9443
4571488.38866,20672816.9443
4575247.48899,20672816.9443
4579006.58932,20672816.9443
4582765.68965,20672816.9443
4586524.78998,20672816.9443
4590283.89032,20672816.9443
4594042.99065,20672816.9443
4597802.09098,20672816.9443
4601561.19131,20672816.9443
4605320.29164,20672816.9443
4609079.39198,20672816.9443
4612838.49231,20672816.9443
4616597.59264,20672816.9443
4620356.69297,20672816.9443
4624115.79331,20672816.9443
4627874.89364,20672816.9443
4631633.99397,20672816.9443
4635393.0943,20672816.9443
4000105.13816,20669057.8439
4003864.2385,20669057.8439
4007623.33883,20669057.8439
4011382.43916,20669057.8439
4015141.53949,20669057.8439
4018900.63983,20669057.8439
4022659.74016,20669057.8439
4026418.84049,20669057.8439
4030177.94082,20669057.8439
4033937.04115,20669057.8439
4037696.14149,20669057.8439
4041455.24182,20669057.8439
4045214.34215,20669057.8439
4048973.44248,20669057.8439
4052732.54281,20669057.8439
4056491.64315,20669057.8439
4060250.74348,20669057.8439
4064009.84381,20669057.8439
4067768.94414,20669057.8439
4071528.04448,20669057.8439
4075287.14481,20669057.8439
4079046.24514,20669057.8439
4082805.34547,20669057.8439
4086564.4458,20669057.8439
4090323.54614,20669057.8439
4094082.64647,20669057.8439
4097841.7468,20669057.8439
4101600.84713,20669057.8439
4105359.94747,20669057.8439
4109119.0478,20669057.8439
4112878.14813,20669057.8439
4116637.24846,20669057.8439
4120396.34879,20669057.8439
4124155.44913,20669057.8439
4127914.54946,20669057.8439
4131673.64979,20669057.8439
4135432.75012,20669057.8439
4139191.85045,20669057.8439
4142950.95079,20669057.8439
4146710.05112,20669057.8439
4150469.15145,20669057.8439
4154228.25178,20669057.8439
4157987.35212,20669057.8439
4161746.45245,20669057.8439
4165505.55278,20669057.8439
4169264.65311,20669057.8439
4173023.75344,20669057.8439
4176782.85378,20669057.8439
4180541.95411,20669057.8439
4184301.05444,20669057.8439
4188060.15477,20669057.8439
4191819.25511,20669057.8439
4195578.35544,20669057.8439
4199337.45577,20669057.8439
4203096.5561,20669057.8439
4206855.65643,20669057.8439
4210614.75677,20669057.8439
4214373.8571,20669057.8439
4218132.95743,20669057.8439
4221892.05776,20669057.8439
4225651.15809,20669057.8439
4229410.25843,20669057.8439
4233169.35876,20669057.8439
4236928.45909,20669057.8439
4240687.55942,20669057.8439
4244446.65976,20669057.8439
4248205.76009,20669057.8439
4251964.86042,20669057.8439
4255723.96075,20669057.8439
4259483.06108,20669057.8439
4263242.16142,20669057.8439
4267001.26175,20669057.8439
4270760.36208,20669057.8439
4274519.46241,20669057.8439
4278278.56275,20669057.8439
4282037.66308,20669057.8439
4285796.76341,20669057.8439
4289555.86374,20669057.8439
4293314.96407,20669057.8439
4297074.06441,20669057.8439
4300833.16474,20669057.8439
4304592.26507,20669057.8439
4308351.3654,20669057.8439
4312110.46573,20669057.8439
4315869.56607,20669057.8439
4319628.6664,20669057.8439
4323387.76673,20669057.8439
4327146.86706,20669057.8439
4330905.9674,20669057.8439
4334665.06773,20669057.8439
4338424.16806,20669057.8439
4342183.26839,20669057.8439
4345942.36872,20669057.8439
4349701.46906,20669057.8439
4353460.56939,20669057.8439
4357219.66972,20669057.8439
4360978.77005,20669057.8439
4364737.87039,20669057.8439
4368496.97072,20669057.8439
4372256.07105,20669057.8439
4376015.17138,20669057.8439
4379774.27171,20669057.8439
4383533.37205,20669057.8439
4387292.47238,20669057.8439
4391051.57271,20669057.8439
4394810.67304,20669057.8439
4398569.77337,20669057.8439
4402328.87371,20669057.8439
4406087.97404,20669057.8439
4409847.07437,20669057.8439
4413606.1747,20669057.8439
4417365.27504,20669057.8439
4421124.37537,20669057.8439
4424883.4757,20669057.8439
4428642.57603,20669057.8439
4432401.67636,20669057.8439
4436160.7767,20669057.8439
4439919.87703,20669057.8439
4443678.97736,20669057.8439
4447438.07769,20669057.8439
4451197.17803,20669057.8439
4454956.27836,20669057.8439
4458715.37869,20669057.8439
4462474.47902,20669057.8439
4466233.57935,20669057.8439
4469992.67969,20669057.8439
4473751.78002,20669057.8439
4477510.88035,20669057.8439
4481269.98068,20669057.8439
4485029.08102,20669057.8439
4488788.18135,20669057.8439
4492547.28168,20669057.8439
4496306.38201,20669057.8439
4500065.48234,20669057.8439
4503824.58268,20669057.8439
4507583.68301,20669057.8439
4511342.78334,20669057.8439
4515101.88367,20669057.8439
4518860.984,20669057.8439
4522620.08434,20669057.8439
4526379.18467,20669057.8439
4530138.285,20669057.8439
4533897.38533,20669057.8439
4537656.48567,20669057.8439
4541415.586,20669057.8439
4545174.68633,20669057.8439
4548933.78666,20669057.8439
4552692.88699,20669057.8439
4556451.98733,20669057.8439
4560211.08766,20669057.8439
4563970.18799,20669057.8439
4567729.28832,20669057.8439
4571488.38866,20669057.8439
4575247.48899,20669057.8439
4579006.58932,20669057.8439
4582765.68965,20669057.8439
4586524.78998,20669057.8439
4590283.89032,20669057.8439
4594042.99065,20669057.8439
4597802.09098,20669057.8439
4601561.19131,20669057.8439
4605320.29164,20669057.8439
4609079.39198,20669057.8439
4612838.49231,20669057.8439
4616597.59264,20669057.8439
4620356.69297,20669057.8439
4624115.79331,20669057.8439
4627874.89364,20669057.8439
4000105.13816,20665298.7436
4003864.2385,20665298.7436
4007623.33883,20665298.7436
4011382.43916,20665298.7436
4015141.53949,20665298.7436
4018900.63983,20665298.7436
4022659.74016,20665298.7436
4026418.84049,20665298.7436
4030177.94082,20665298.7436
4033937.04115,20665298.7436
4037696.14149,20665298.7436
4041455.24182,20665298.7436
4045214.34215,20665298.7436
4048973.44248,20665298.7436
4052732.54281,20665298.7436
4056491.64315,20665298.7436
4060250.74348,20665298.7436
4064009.84381,20665298.7436
4067768.94414,20665298.7436
4071528.04448,20665298.7436
4075287.14481,20665298.7436
4079046.24514,20665298.7436
4082805.34547,20665298.7436
4086564.4458,20665298.7436
4090323.54614,20665298.7436
4094082.64647,20665298.7436
4097841.7468,20665298.7436
4101600.84713,20665298.7436
4105359.94747,20665298.7436
4109119.0478,20665298.7436
4112878.14813,20665298.7436
4116637.24846,20665298.7436
4120396.34879,20665298.7436
4124155.44913,20665298.7436
4127914.54946,20665298.7436
4131673.64979,20665298.7436
4135432.75012,20665298.7436
4139191.85045,20665298.7436
4142950.95079,20665298.7436
4146710.05112,20665298.7436
4150469.15145,20665298.7436
4154228.25178,20665298.7436
4157987.35212,20665298.7436
4161746.45245,20665298.7436
4165505.55278,20665298.7436
4169264.65311,20665298.7436
4173023.75344,20665298.7436
4176782.85378,20665298.7436
4180541.95411,20665298.7436
4184301.05444,20665298.7436
4188060.15477,20665298.7436
4191819.25511,20665298.7436
4195578.35544,20665298.7436
4199337.45577,20665298.7436
4203096.5561,20665298.7436
4206855.65643,20665298.7436
4210614.75677,20665298.7436
4214373.8571,20665298.7436
4218132.95743,20665298.7436
4221892.05776,20665298.7436
4225651.15809,20665298.7436
4229410.25843,20665298.7436
4233169.35876,20665298.7436
4236928.45909,20665298.7436
4240687.55942,20665298.7436
4244446.65976,20665298.7436
4248205.76009,20665298.7436
4251964.86042,20665298.7436
4255723.96075,20665298.7436
4259483.06108,20665298.7436
4263242.16142,20665298.7436
4267001.26175,20665298.7436
4270760.36208,20665298.7436
4274519.46241,20665298.7436
4278278.56275,20665298.7436
4282037.66308,20665298.7436
4285796.76341,20665298.7436
4289555.86374,20665298.7436
4293314.96407,20665298.7436
4297074.06441,20665298.7436
4300833.16474,20665298.7436
4304592.26507,20665298.7436
4308351.3654,20665298.7436
4312110.46573,20665298.7436
4315869.56607,20665298.7436
4319628.6664,20665298.7436
4323387.76673,20665298.7436
4327146.86706,20665298.7436
4330905.9674,20665298.7436
4334665.06773,20665298.7436
4338424.16806,20665298.7436
4342183.26839,20665298.7436
4345942.36872,20665298.7436
4349701.46906,20665298.7436
4353460.56939,20665298.7436
4357219.66972,20665298.7436
4360978.77005,20665298.7436
4364737.87039,20665298.7436
4368496.97072,20665298.7436
4372256.07105,20665298.7436
4376015.17138,20665298.7436
4379774.27171,20665298.7436
4383533.37205,20665298.7436
4387292.47238,20665298.7436
4391051.57271,20665298.7436
4394810.67304,20665298.7436
4398569.77337,20665298.7436
4402328.87371,20665298.7436
4406087.97404,20665298.7436
4409847.07437,20665298.7436
4413606.1747,20665298.7436
4417365.27504,20665298.7436
4421124.37537,20665298.7436
4424883.4757,20665298.7436
4428642.57603,20665298.7436
4432401.67636,20665298.7436
4436160.7767,20665298.7436
4439919.87703,20665298.7436
4443678.97736,20665298.7436
4447438.07769,20665298.7436
4451197.17803,20665298.7436
4454956.27836,20665298.7436
4458715.37869,20665298.7436
4462474.47902,20665298.7436
4466233.57935,20665298.7436
4469992.67969,20665298.7436
4473751.78002,20665298.7436
4477510.88035,20665298.7436
4481269.98068,20665298.7436
4485029.08102,20665298.7436
4488788.18135,20665298.7436
4492547.28168,20665298.7436
4496306.38201,20665298.7436
4500065.48234,20665298.7436
4503824.58268,20665298.7436
4507583.68301,20665298.7436
4511342.78334,20665298.7436
4515101.88367,20665298.7436
4518860.984,20665298.7436
4522620.08434,20665298.7436
4526379.18467,20665298.7436
4530138.285,20665298.7436
4533897.38533,20665298.7436
4537656.48567,20665298.7436
4541415.586,20665298.7436
4545174.68633,20665298.7436
4548933.78666,20665298.7436
4552692.88699,20665298.7436
4556451.98733,20665298.7436
4560211.08766,20665298.7436
4563970.18799,20665298.7436
4567729.28832,20665298.7436
4571488.38866,20665298.7436
4575247.48899,20665298.7436
4579006.58932,20665298.7436
4582765.68965,20665298.7436
4586524.78998,20665298.7436
4590283.89032,20665298.7436
4594042.99065,20665298.7436
4597802.09098,20665298.7436
4601561.19131,20665298.7436
4605320.29164,20665298.7436
4609079.39198,20665298.7436
4612838.49231,20665298.7436
4616597.59264,20665298.7436
4620356.69297,20665298.7436
4624115.79331,20665298.7436
4627874.89364,20665298.7436
4000105.13816,20661539.6433
4003864.2385,20661539.6433
4007623.33883,20661539.6433
4011382.43916,20661539.6433
4015141.53949,20661539.6433
4018900.63983,20661539.6433
4022659.74016,20661539.6433
4026418.84049,20661539.6433
4030177.94082,20661539.6433
4033937.04115,20661539.6433
4037696.14149,20661539.6433
4041455.24182,20661539.6433
4045214.34215,20661539.6433
4048973.44248,20661539.6433
4052732.54281,20661539.6433
4056491.64315,20661539.6433
4060250.74348,20661539.6433
